3703103049013752|10|2027|0000
3703108659165570|10|2027|0000
3703108312481958|10|2027|0000
3703109405223791|10|2027|0000
3703106116256413|10|2027|0000
3703109501955623|10|2027|0000
3703107933841196|10|2027|0000
3703106616997081|10|2027|0000
3703108999635544|10|2027|0000
3703101820444805|10|2027|0000
3703102395942502|10|2027|0000
3703106055994575|10|2027|0000
3703105600236867|10|2027|0000
3703108361311423|10|2027|0000
3703105633161599|10|2027|0000
3703106139685853|10|2027|0000
3703102533657646|10|2027|0000
3703108698768127|10|2027|0000
3703101273972315|10|2027|0000
3703106209697096|10|2027|0000
3703101908198407|10|2027|0000
3703108627580894|10|2027|0000
3703104076871626|10|2027|0000
3703105520064676|10|2027|0000
3703105154542204|10|2027|0000
3703106593509375|10|2027|0000
3703107710324468|10|2027|0000
3703101233325009|10|2027|0000
3703102593429951|10|2027|0000
3703109035854559|10|2027|0000
3703103743802404|10|2027|0000
3703105735854785|10|2027|0000
3703109915522940|10|2027|0000
3703102816220633|10|2027|0000
3703101209612895|10|2027|0000
3703102215716588|10|2027|0000
3703105305363124|10|2027|0000
3703106431608032|10|2027|0000
3703103902847741|10|2027|0000
3703104667504875|10|2027|0000
3703102787100018|10|2027|0000
3703102346762300|10|2027|0000
3703108610622001|10|2027|0000
3703107701205821|10|2027|0000
3703109803827304|10|2027|0000
3703108415410570|10|2027|0000
3703102286064800|10|2027|0000
3703105831269621|10|2027|0000
3703104045635855|10|2027|0000
3703108941577949|10|2027|0000
3703109998798435|10|2027|0000
3703103160712235|10|2027|0000
3703104223452652|10|2027|0000
3703103360915040|10|2027|0000
3703103903590117|10|2027|0000
3703102334211164|10|2027|0000
3703102385196459|10|2027|0000
3703103122130533|10|2027|0000
3703109074419116|10|2027|0000
3703109900174629|10|2027|0000
3703103335070746|10|2027|0000
3703106926467522|10|2027|0000
3703106090891589|10|2027|0000
3703102983895502|10|2027|0000
3703103812200510|10|2027|0000
3703102397432585|10|2027|0000
3703102799782394|10|2027|0000
3703104308109094|10|2027|0000
3703102105558766|10|2027|0000
3703105551448137|10|2027|0000
3703107558565595|10|2027|0000
3703103842369616|10|2027|0000
3703107278173082|10|2027|0000
3703102331923998|10|2027|0000
3703107569693373|10|2027|0000
3703109359822906|10|2027|0000
3703104765707677|10|2027|0000
3703103959413066|10|2027|0000
3703106602672557|10|2027|0000
3703105276923273|10|2027|0000
3703102887786126|10|2027|0000
3703109410609935|10|2027|0000
3703105215883691|10|2027|0000
3703109481051054|10|2027|0000
3703102001829006|10|2027|0000
3703102236854278|10|2027|0000
3703105539168626|10|2027|0000
3703106262976996|10|2027|0000
3703102442679752|10|2027|0000
3703102223783913|10|2027|0000
3703107732574754|10|2027|0000
3703108476627235|10|2027|0000
3703102575744277|10|2027|0000
3703108059583301|10|2027|0000
3703107156962560|10|2027|0000
3703103911408633|10|2027|0000
3703105772203624|10|2027|0000
3703105378301558|10|2027|0000
3703109199304526|10|2027|0000
3703108241520694|10|2027|0000
3703101479280939|10|2027|0000
3703106924145943|10|2027|0000
3703109515183993|10|2027|0000
3703104778119274|10|2027|0000
3703102736886473|10|2027|0000
3703105286197164|10|2027|0000
3703106594695596|10|2027|0000
3703108315790219|10|2027|0000
3703104888463753|10|2027|0000
3703109435776950|10|2027|0000
3703107020262146|10|2027|0000
3703103389263886|10|2027|0000
3703106726963838|10|2027|0000
3703101123184868|10|2027|0000
3703106862983157|10|2027|0000
3703106685609650|10|2027|0000
3703101879416505|10|2027|0000
3703109926899146|10|2027|0000
3703102043179101|10|2027|0000
3703107220388739|10|2027|0000
3703107657233564|10|2027|0000
3703101329408482|10|2027|0000
3703104361164585|10|2027|0000
3703109054417859|10|2027|0000
3703101326938596|10|2027|0000
3703109242104304|10|2027|0000
3703102881754148|10|2027|0000
3703103023192355|10|2027|0000
3703107317165578|10|2027|0000
3703105640284174|10|2027|0000
3703105032795034|10|2027|0000
3703107991403056|10|2027|0000
3703109883730459|10|2027|0000
3703102249743823|10|2027|0000
3703105447602296|10|2027|0000
3703109022999469|10|2027|0000
3703103935680422|10|2027|0000
3703108130576555|10|2027|0000
3703102306597723|10|2027|0000
3703108856490844|10|2027|0000
3703102330624489|10|2027|0000
3703106973421722|10|2027|0000
3703109627665608|10|2027|0000
3703105992819731|10|2027|0000
3703107913330458|10|2027|0000
3703106891150717|10|2027|0000
3703102049248966|10|2027|0000
3703102155084692|10|2027|0000
3703107998575989|10|2027|0000
3703104623329478|10|2027|0000
3703108693026867|10|2027|0000
3703109389033892|10|2027|0000
3703108457030933|10|2027|0000
3703106292180208|10|2027|0000
3703108910879601|10|2027|0000
3703103351334064|10|2027|0000
3703103282715870|10|2027|0000
3703106598802489|10|2027|0000
3703109303934904|10|2027|0000
3703103227279910|10|2027|0000
3703109740541225|10|2027|0000
3703107925146582|10|2027|0000
3703105593358633|10|2027|0000
3703109464639109|10|2027|0000
3703109753916787|10|2027|0000
3703106334292956|10|2027|0000
3703102780355450|10|2027|0000
3703109982211296|10|2027|0000
3703109808753687|10|2027|0000
3703106255570805|10|2027|0000
3703101190200733|10|2027|0000
3703106845759130|10|2027|0000
3703108959024757|10|2027|0000
3703101788297766|10|2027|0000
3703106920126728|10|2027|0000
3703104099314732|10|2027|0000
3703106201808218|10|2027|0000
3703101980310781|10|2027|0000
3703103416609864|10|2027|0000
3703105022394170|10|2027|0000
3703109072321781|10|2027|0000
3703107443317890|10|2027|0000
3703108093428345|10|2027|0000
3703107036568825|10|2027|0000
3703103541838472|10|2027|0000
3703109121593981|10|2027|0000
3703109935347970|10|2027|0000
3703102762405926|10|2027|0000
3703105586893356|10|2027|0000
3703106047076179|10|2027|0000
3703104863020366|10|2027|0000
3703109004932194|10|2027|0000
3703104449557767|10|2027|0000
3703101431654970|10|2027|0000
3703106751694025|10|2027|0000
3703101900051172|10|2027|0000
3703108248493743|10|2027|0000
3703107290450429|10|2027|0000
3703104460955729|10|2027|0000
3703108054902758|10|2027|0000
3703102704614851|10|2027|0000
3703107545323271|10|2027|0000
3703106008254496|10|2027|0000
3703109795718458|10|2027|0000
3703104276116117|10|2027|0000
3703103559437245|10|2027|0000
3703104562799460|10|2027|0000
3703106596467404|10|2027|0000
3703103113874872|10|2027|0000
3703102595874388|10|2027|0000
3703107325315835|10|2027|0000
